,Unnamed: 0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
131,131,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"Please add some clarification: Do you have a string and you want to know if the string contains a valid double such as 2.56? Or, do you have a list and you want to know if it has duplicates values?",0.8,0.95,A,A,polite,polite
132,132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,smells like homework. what have you tried?,0.7,0.2,B,B,impolite,impolite
133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Do the strings have the same lenght? Would padding all to the length of the longest one be a problem?,0.6,0.95,A,A,polite,polite
134,134,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"@Paul W they all just pass through, there's no getting off early. would you think it would be ok to change the initial call to somewhere further down the line to skip a few but use the main interface still ?",0.2,0.75,A,B,impolite,polite
135,135,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Sounds like possible homework.  What have you tried?,0.7,0.85,A,A,polite,polite
136,136,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,@pickypg thanks. Can I extend JApplet and use it to the web application?,0.8,0.95,A,A,polite,polite
137,137,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,I have an application.xml file but not sure how exactly how to use it. Have I missed some settings?,0.6,0.95,A,A,polite,polite
138,138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,Why aren't you just doing this.startActivity(intent)? Can you post the logcat?,0.2,0.1,B,B,impolite,impolite
139,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,What have you tried? What are the difficulties you encounter?,0.8,0.85,A,A,polite,polite
140,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,I'm sure the error says more than that. What else does it say?,0.8,0.85,A,A,polite,polite
141,141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Meant to ask -- what do you mean by whether the JVM can remember the order of the nodes? If you use a List, isn't it the JVM implementing the list for you?",0.7,0.85,A,A,polite,polite
142,142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"@Jack Leow: I tried both running the server in debug mode & inspecting ""content"" and displaying it on the console with System.out.println().

@John Wagenleitner: Any idea as to what could be wrong on my side?",0.8,0.95,A,A,polite,polite
143,143,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,You ask and answer your own question? Or am I completely missing out on something?,0.3,0.2,B,B,impolite,impolite
144,144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,"What are you optimizing for? For example, read throughput (concurrent reads from multiple machines), fault tolerance in the face of machines becoming not available, low number of machines... Do you also need writes?",0.8,0.95,A,A,polite,polite
145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,It's still not clear. Does the URL have to contain `.com`?,0.8,0.85,A,A,polite,polite
146,146,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,I'm not sure what you're asking... it is final; it is marked as such.  Are you wanting to test that its value never changes during the execution of `method`?,0.2,0.85,A,B,impolite,polite
147,147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Did you restart the server? Why do you need to change it anyway - you can serve content in any locale?,0.2,0.3,B,B,impolite,impolite
148,148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,It reminds me of [APL](http://en.wikipedia.org/wiki/APL_%28programming_language%29). Tell me how comfortable you would be using that as a programming language?,0.8,0.85,A,A,polite,polite
149,149,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,Can you please post the some sample code.To which panel you are adding this horizontal panel?Is there any spacing between the widgets added in the horizontal panel? or space is there on left side of whole horizontal panel?,0.75,0.1,B,A,polite,impolite
150,150,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,so what is your problem? You don't know how to copy the content?,0.8,0.75,B,B,impolite,impolite
151,151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,I'm being a bit thick but what exactly is the problem...Are you getting an exception? is so what?,0.2,0.3,B,A,polite,impolite
152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,And ? What is the problem ?,0.7,0.3,B,B,impolite,impolite
153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Why keeps everone calling Java **methods** *functions*? Is that what they're teached at schools nowadays?,0.75,0.3,B,B,impolite,impolite
154,154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"Please post the important parts of what you have now, and what you're having trouble with. Also, what does `stop-and-wait` mean?",0.8,0.95,A,A,polite,polite
155,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,did you finally resolve your problem? did you file a bug-report?,0.2,0.2,B,A,polite,impolite
156,156,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"There already a bunch of free IDE out there, and you want to use Visual Studio ??? You have arguments to not use Eclipse or Netbeans ?",0.2,0.65,B,B,impolite,impolite
157,157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,"Your question is too vague. What do you want to achieve exactly, and what did you already tried?",0.2,0.2,B,B,impolite,impolite
158,158,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,Your error message tells us nothing. Do you have a detailed log --perhaps you can run it from the command line (as Ravi replied below) and paste the error messages?,0.2,0.2,B,A,polite,impolite
159,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"I never understood why sun/etc didn't implement a datespan or timespan class directly.  given a Date or Timestamp class this is the first use case, isn't it?",0.2,0.85,A,B,impolite,polite
160,160,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,@Marko: Why do you think Swing will be deprecated? And how do you consider javafx to be a replacement?,0.2,0.85,A,B,impolite,polite
161,161,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"How did you import it into the project? ""Add to build path...""?",0.7,0.95,A,A,polite,polite
162,162,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Would 'volatile' really have that effect in C? Don't you mean 'register'?,0.2,0.85,A,A,polite,polite
163,163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"@polyg: As I mentioned below, I'm not an expert in Java.  Why are enums more powerful in Java than C++/C#?",0.8,0.95,A,A,polite,polite
164,164,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Please explain why you think the `ClassNotFoundException` is incorrect. Possibly even share some code?,0.9,0.95,A,A,polite,polite
165,165,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"I want a pony.  Now we're done sharing what we want, did you have a question?",0.2,0.75,B,B,impolite,impolite
166,166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,The bug you refer to is detected in 1.6.0_4 and not yet fixed. Why wouldn't you expect it to be present in your environment?,0.3,0.3,B,B,impolite,impolite
167,167,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,Hi i asked a related question about just how many pixels android can draw and keep screen refresh speeds up. Just how many pixles are you drawing on each screeen and how fps are you getting ?,0.75,0.85,A,B,impolite,polite
168,168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Thanks, I forgot to add this . Where shall I add it in the list ?",0.8,0.95,A,A,polite,polite
169,169,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Are the Ajax or other porlet technologies good enough?  Are there any other Java portlet technologies that I should study?,0.2,0.95,A,B,impolite,polite
170,170,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,So the request *does* actually make it to your `update` method (i.e. gets routed via the mappings with the `PUT` method correctly)?,0.8,0.85,A,A,polite,polite
171,171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,what are you trying to do with the ticket itself? Is it an option to generate tickets as needed using keytabs?,0.6,0.85,A,A,polite,polite
172,172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Why are you trying to exchange data between component in the same system via a file?  Why not use a temporary file to create a mock file?,0.2,0.1,B,B,impolite,impolite
173,173,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,"I suppose you managed to connect your RMI registry and look up your remote object, right? Can you provide stacktrace (on client / server)?",0.6,0.1,B,A,polite,impolite
174,174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"@user393043, is it that you've consulted the documentation and are still confused?  Or that you haven't even looked at the docs in the first place?",0.7,0.75,B,B,impolite,impolite
175,175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"So, your app creates a new html for each login? Or for each user?",0.7,0.85,A,A,polite,polite
176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,What's the relation between the classes Main and File2 ? (which one does inherit from which one ?),0.7,0.85,A,A,polite,polite
177,177,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What do you mean by *""the compiler thinks it's an integer""*. How can the compiler think a 30-digit number is an `Integer`?",0.2,0.65,A,A,polite,polite
178,178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,sounds like a permissioning issue on the linux box. have you tried chmod?,0.2,0.75,A,A,polite,polite
179,179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,where are you viewing the records?? are you sure they are not stored well?,0.6,0.3,B,B,impolite,impolite
180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Is `getFreeCrawler()` synchronized? In which line does the error occur?,0.2,0.85,A,A,polite,polite
181,181,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"What do you mean by this, ""I'm actually testing the solution to check, if it is not adapted to single specific format of token only.""  What is single specific format?",0.2,0.65,A,A,polite,polite
182,182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"good question.  
Is the JVM open source (hotspot) or are the cools such as the javac compiler open source as well?",0.1,0.85,A,B,impolite,polite
183,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Do you have a constructor defined for your class? Also, is the default JVM the official one from SUN?",0.2,0.95,A,A,polite,polite
184,184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"*""I'm developing a Java desktop application that is to be used with Ubuntu.""*  What is the attraction of coding in Java when only targeting one OS?",0.8,0.75,A,A,polite,polite
185,185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Do you want to simply have all the standard input in a single byte buffer at once?  Do you know a maximum length of the input stream?,0.2,0.95,A,A,polite,polite
186,186,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"it seems you are posting some parameter named `imagename` from your code, and you are trying to find path of that parameter ?? confusing, Or  if you are uploading the file and you want the path to file from client????",0.2,0.4,A,B,impolite,polite
187,187,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,"Then can you suggest me something, how should i do it. Because if i sort the array, i loose track of indexes, and i need to know which index the value came from??",0.2,0.1,B,B,impolite,impolite
188,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,Why would you need to parse the HTML that you are generating? Are you going to need to be able to insert inline HTML that could invalidate?,0.2,0.75,A,A,polite,polite
189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clues? Any code???,0.7,0.2,B,B,impolite,impolite
190,190,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,"Could you share the relevant information with us *irrespective* of whether it is an exception, and error, or something else?  Also, what does because I must there KeyPairValuOfStringAndCarType mean?",0.7,0.75,A,A,polite,polite
191,191,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"Sorry I didn't mentioned it, but it's tab separated... It is possible to quickly replace the ',' by a '.' in the code or do I have to replace it with notepad++ or something?",0.8,0.85,A,A,polite,polite
192,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What do you mean by prefix?  Do you mean to add a prefix to all the entity class names?,0.6,0.85,A,A,polite,polite
193,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What do you mean by incrementally? Do you whant to add all permutations in a List or do you want a function that produce the next permutation from the given string ?,0.1,0.75,A,B,impolite,polite
194,194,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,You just did! What are you asking that your query doesnt already do?,0.6,0.75,B,B,impolite,impolite
195,195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What's not working? what do you expect it to do?,0.8,0.1,B,A,polite,impolite
196,196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,why would you have to upload the access database? isn't it already on the server??,0.2,0.3,B,B,impolite,impolite
197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,Your code isn't going to work anyway. How can `tags` contain a new instance of the tag object?,0.75,0.75,B,B,impolite,impolite
198,198,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"I think you may have made a typo in your question, you show Data #3 at index 4, then later show Data[4] = Data #4.  But essentially you want to have an list with all 9 values, and fill in nulls where a value is not provided?",0.8,0.95,A,A,polite,polite
199,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Im also looking for an answear to this one. Is there any possibility with nhibernate to extend an entity from within another map without touching the ""main""-map ?",0.2,0.85,A,B,impolite,polite
200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"If so, that's a hell of a perf hit to take just to show the user a moving progress indicator. Why not just show a spinning ball or similar while the file is copying?",0.3,0.3,B,B,impolite,impolite
201,201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Having the number of managed threads isn't very meaningful as a metric; most of those threads will have near-zero overhead when they're sleeping. Why do you want to know?,0.2,0.85,A,B,impolite,polite
202,202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,"""Everything works except I can't register ANY mouseup/down events."" Do you get an error, or does it just not work?",0.2,0.85,A,A,polite,polite
203,203,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,You are not talking about the **old** share button right? can you provide us the *other* blogs that have this special like plugin?,0.2,0.75,A,B,impolite,polite
204,204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"what error did you get (exception/error message) ? what exactly do you want to achieve when you say ""merging"" 2 PNG ?",0.2,0.65,A,A,polite,polite
205,205,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Why do you want 50 threads? And what is it that they are supposed to be doing exactly?,0.7,0.75,A,A,polite,polite
206,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,***deletes even so cynical comment***. Can you tell a bit more about the nature of your data and how you want to display it?,0.2,0.85,A,A,polite,polite
207,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Are you sure you are getting the error on that line? What line are you trying to access the array on?,0.2,0.85,A,A,polite,polite
208,208,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Hmmm, still don't quite see what you're aiming for. Could you perhaps explain where you *think* things can be generalised/abstracted (at least verbally/in pseudocode)?",0.8,0.85,A,A,polite,polite
209,209,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,I thought about leaving it as a hint to anyone else that restarting VS can always solve unexpected problems. What do you think?,0.8,0.95,A,A,polite,polite
210,210,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Internet Explorer may cause that. Can you check IE permissions please?,0.7,0.85,A,A,polite,polite
211,211,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,Can you also show us parts of your XML file? Maybe what you are looking for are the **children** of <Images>?,0.7,0.95,A,A,polite,polite
212,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,This looks unnecessarily complicated. What are `prodsofar` and `listsofar` supposed to represent?,0.2,0.75,A,A,polite,polite
213,213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,How do you do it presently? Do you persist the RedirectToRoute values in the POST form or hold them temporarily on the server somewhere?,0.3,0.85,A,A,polite,polite
214,214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Why do you want to show multiple tooltips for a single control? Why not just combine the contents of the two into a single tooltip?,0.2,0.85,A,B,impolite,polite
215,215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"Which part are you having trouble with? Do you need help determining if there are new items, or do you need to know how to start an executable once you've determined that there are new items?",0.8,0.95,A,A,polite,polite
216,216,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,"I've re-read the question at least 4x's now and am still confused, re: if your manager has great faith in your development skills, why isn't your manager giving you senior-level responsibilities? Or is it just the title you are seeking?",0.2,0.3,B,B,impolite,impolite
217,217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,That link isn't working for me. Can you check it?,0.8,0.85,A,A,polite,polite
218,218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"What do you mean it ""did not work""?  What happened?",0.2,0.2,B,A,polite,impolite
219,219,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,Sorry I figured the random characters in the receiving end of the socket gave it away. Why is the system receiving 94/64/and 7's (ascii decimal converted from ascii characters) and how can i fix it?,0.2,0.85,A,A,polite,polite
220,220,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,"Can you clarify a bit?  You mean a type that implements `IEnumerable(<T>)`, or like an `enum` with a set number of values?",0.6,0.95,A,A,polite,polite
221,221,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"@Dave Long: Thanks, great!  Would you know what the name of that command is, in Tools -> Options -> Environment -> Keyboard?",0.95,0.95,A,A,polite,polite
222,222,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,I'm not sure what your problem is. Aren't you sure about how to automatically data bind it?,0.2,0.65,B,B,impolite,impolite
223,223,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"You may want to define efficient/clean. Do you mean simplest in terms of expression, or efficient in terms of processing speed, or most generic in terms of possible strings handled ... ?",0.85,0.95,A,A,polite,polite
224,224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What are you asking? How to modify a stored procedure using SQL, or how to send a SQL command to the server?",0.2,0.85,A,A,polite,polite
225,225,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,"I think if you were to consider the DAL as a seperate entity and imagine that it was your sole responsibility whilst all consumers was work done by a third party, you would probably raise an exception for Access Denied - most of the framework would.  If however, you want to avoid _exception logic_ it would be helpful to provide functions to help the consumers determine if they have sufficient access to data - though that sounds like more of a business logic issue, which is it that controls the access?",0.25,0.85,A,A,polite,polite
